,timestamp,bid,ask,bid_vol,ask_vol,date,Volume,Price,MidPrice,Spread,SpreadCm,TickRule,ObservedPrice,VWAP,Instrument
355,2019-03-05 09:57:13.638,167.147,167.212,150,10200,2019-03-05,5219666,167.2110579710145,167.1795,0.06499999999999773,25.817999999999984,-6,166.8210579710145,167.05366245591586,Facebook
364,2019-03-05 09:58:51.821,167.158,167.233,520,7500,2019-03-05,5206974,167.22813715710723,167.19549999999998,0.07500000000001705,22.30499999999992,15,168.35313715710748,167.2202268275447,Facebook
354,2019-03-05 09:57:14.438,167.117,167.203,10800,10200,2019-03-05,5205636,167.15877142857144,167.16,0.08600000000001273,25.812999999999988,-7,166.55677142857135,167.0398785100319,Facebook
362,2019-03-05 09:58:52.234,167.158,167.243,10500,10100,2019-03-05,5215825,167.19967475728154,167.20049999999998,0.08500000000000796,22.25699999999992,15,168.47467475728166,167.22236137050552,Facebook
361,2019-03-05 10:00:15.089,167.407,167.473,520,10300,2019-03-05,5224271,167.4698280961183,167.44,0.0660000000000025,24.65199999999996,10,168.12982809611833,167.44120603873913,Facebook
377,2019-03-05 10:01:55.719,167.878,167.913,75,7500,2019-03-05,5223793,167.91265346534655,167.8955,0.03500000000002501,26.18999999999997,20,168.61265346534705,167.74763685915957,Facebook
381,2019-03-05 10:03:45.356,167.827,167.892,10400,10100,2019-03-05,5211450,167.8590243902439,167.8595,0.06499999999999773,23.190000000000538,2,167.98902439024388,167.83201051568096,Facebook
374,2019-03-05 10:02:00.903,167.807,167.882,10400,10200,2019-03-05,5212526,167.8441359223301,167.84449999999998,0.07500000000001705,25.94700000000003,11,168.6691359223303,167.7247976781541,Facebook
376,2019-03-05 10:03:54.342,167.858,167.903,150,10000,2019-03-05,5220165,167.90233497536946,167.88049999999998,0.044999999999987494,22.93700000000041,1,167.94733497536944,167.84644737738947,Facebook
370,2019-03-05 10:05:19.047,168.147,168.192,10100,7500,2019-03-05,5209134,168.16617613636365,168.1695,0.045000000000015916,23.00000000000003,13,168.75117613636385,168.04177558758659,Facebook
392,2019-03-05 10:06:59.479,168.528,168.593,10500,10100,2019-03-05,5222725,168.55986893203882,168.5605,0.06499999999999773,24.545999999999907,7,169.0148689320388,168.37906413417875,Facebook
392,2019-03-05 10:08:38.410,168.417,168.502,10500,10100,2019-03-05,5216899,168.45867475728156,168.4595,0.08500000000000796,21.62100000000052,-15,167.18367475728144,168.47182267413788,Facebook
390,2019-03-05 10:07:05.851,168.478,168.533,93,10500,2019-03-05,5224715,168.53251713395636,168.50549999999998,0.0549999999999784,24.32100000000017,-1,168.47751713395638,168.3941566567125,Facebook
385,2019-03-05 10:08:44.395,168.437,168.513,10400,11000,2019-03-05,5215716,168.47606542056073,168.47500000000002,0.0759999999999934,21.300000000000267,-22,166.80406542056087,168.51775377420324,Facebook
380,2019-03-05 10:10:25.318,168.318,168.392,10400,10100,2019-03-05,5213186,168.35445853658538,168.35500000000002,0.07399999999998386,22.9999999999998,11,169.1684585365852,168.407074368386,Facebook
391,2019-03-05 10:11:51.586,168.277,168.342,750,10200,2019-03-05,5224470,168.3375479452055,168.3095,0.06500000000002615,25.29000000000022,4,168.5975479452056,168.33398645159454,Facebook
369,2019-03-05 10:13:56.646,168.278,168.342,150,10300,2019-03-05,5209548,168.34108133971293,168.31,0.06400000000002137,23.857000000000568,2,168.46908133971297,168.32590077826387,Facebook
392,2019-03-05 10:12:05.149,168.258,168.322,75,10900,2019-03-05,5216013,168.32156264236903,168.29000000000002,0.06399999999999295,25.261000000000394,3,168.513562642369,168.32812345849672,Facebook
378,2019-03-05 10:14:08.683,168.288,168.343,75,10300,2019-03-05,5222626,168.34260240963854,168.3155,0.0549999999999784,23.46600000000086,5,168.61760240963844,168.3264078015724,Facebook
403,2019-03-05 10:16:23.650,168.478,168.552,10100,10600,2019-03-05,5223089,168.51589371980677,168.515,0.07399999999998386,22.4670000000001,-2,168.3678937198068,168.4529059347693,Facebook
361,2019-03-05 10:17:52.005,168.258,168.342,340,10100,2019-03-05,5210957,168.3392643678161,168.3,0.08400000000000318,22.2909999999994,-4,168.0032643678161,168.3178307207968,Facebook
374,2019-03-05 10:19:35.768,168.498,168.563,370,10400,2019-03-05,5217797,168.5607669452182,168.5305,0.06499999999999773,23.807999999999566,17,169.66576694521817,168.41949599964153,Facebook
378,2019-03-05 10:17:32.088,168.127,168.203,150,10200,2019-03-05,5220394,168.20189855072465,168.16500000000002,0.0759999999999934,22.445999999999685,-11,167.36589855072472,168.27204211509965,Facebook
371,2019-03-05 10:19:07.044,168.348,168.373,60,7500,2019-03-05,5220889,168.37280158730158,168.3605,0.024999999999977263,23.871999999999446,14,168.72280158730126,168.28904971927815,Facebook
376,2019-03-05 10:20:50.884,168.418,168.503,10300,10300,2019-03-05,5224451,168.4605,168.4605,0.08499999999997954,24.21300000000022,5,168.8854999999999,168.44262198547884,Facebook
365,2019-03-05 10:22:08.433,168.857,168.912,7,7500,2019-03-05,5213431,168.9119487145331,168.8845,0.05500000000000682,23.41500000000019,2,169.02194871453312,168.71322241434234,Facebook
364,2019-03-05 10:23:12.460,168.788,168.873,10400,10100,2019-03-05,5223111,168.8298780487805,168.8305,0.08499999999997954,25.309999999999775,-5,168.4048780487806,168.88225954304164,Facebook
356,2019-03-05 10:24:45.100,168.977,169.073,10400,10300,2019-03-05,5218935,169.02476811594204,169.025,0.09600000000000364,25.831000000000046,1,169.12076811594204,168.92772839251782,Facebook
370,2019-03-05 10:22:00.926,168.817,168.863,10,7500,2019-03-05,5218895,168.86293874833555,168.84,0.04599999999999227,24.181000000000097,9,169.27693874833548,168.6694924715836,Facebook
357,2019-03-05 10:22:59.996,168.947,169.032,4,10100,2019-03-05,5222777,169.0319663499604,168.98950000000002,0.08500000000000796,24.607999999999777,12,170.0519663499605,168.91799304180893,Facebook
360,2019-03-05 10:24:32.973,168.988,169.002,190,7500,2019-03-05,5220959,169.00165409622886,168.995,0.014000000000010004,25.99000000000032,-1,168.98765409622885,168.92002371928007,Facebook
347,2019-03-05 10:26:27.753,168.928,169.012,10400,10700,2019-03-05,5224062,168.9705971563981,168.97,0.08400000000000318,24.405999999999636,8,169.64259715639812,168.96919942404574,Facebook
386,2019-03-05 10:28:10.502,168.927,169.032,10200,10100,2019-03-05,5212383,168.97924137931034,168.9795,0.10500000000001819,25.408999999999082,-27,166.14424137930985,169.00247447261702,Facebook
380,2019-03-05 10:29:49.943,168.968,169.013,300,7500,2019-03-05,5222102,169.01126923076922,168.9905,0.045000000000015916,25.291999999999263,-29,167.70626923076875,169.02451241765013,Facebook
370,2019-03-05 10:27:47.495,168.938,169.063,890,11100,2019-03-05,5221120,169.05372143452877,169.0005,0.125,24.822999999999467,-15,167.17872143452877,169.04393390048048,Facebook
374,2019-03-05 10:29:15.428,168.988,169.052,10100,10100,2019-03-05,5220307,169.02,169.01999999999998,0.06399999999999295,25.562999999999278,-27,167.2920000000002,169.02742267406038,Facebook
362,2019-03-05 10:30:44.795,169.278,169.382,10400,10100,2019-03-05,5222497,169.32923902439023,169.32999999999998,0.10400000000001342,23.693999999999136,-3,169.0172390243902,169.18692950414828,Facebook
341,2019-03-05 10:32:05.488,169.357,169.413,10500,7500,2019-03-05,5220077,169.38033333333334,169.385,0.056000000000011596,21.633000000000123,20,170.50033333333357,169.32933005124602,Facebook
397,2019-03-05 10:34:10.884,169.108,169.172,160,10300,2019-03-05,5216440,169.17102103250477,169.14,0.06399999999999295,22.92299999999983,-18,168.0190210325049,169.24497943160586,Facebook
341,2019-03-05 10:31:46.965,169.307,169.382,13200,10300,2019-03-05,5217246,169.33987234042553,169.34449999999998,0.07500000000001705,22.453999999999866,26,171.28987234042597,169.26534021007015,Facebook
384,2019-03-05 10:33:41.583,169.168,169.203,300,7500,2019-03-05,5220418,169.20165384615385,169.1855,0.03499999999999659,22.5919999999997,3,169.30665384615384,169.27981150770026,Facebook
408,2019-03-05 10:36:04.205,169.028,169.083,45,10100,2019-03-05,5218691,169.08275603745687,169.0555,0.05500000000000682,24.131000000000626,-23,167.81775603745672,169.1865622649477,Facebook
382,2019-03-05 10:37:48.846,168.967,169.033,10100,10200,2019-03-05,5222547,169.00016256157633,169.0,0.06599999999997408,23.17499999999987,13,169.858162561576,169.0697765449157,Facebook
378,2019-03-05 10:39:23.315,169.007,169.072,75,7500,2019-03-05,5222493,169.07135643564357,169.0395,0.06499999999999773,23.944999999999766,-5,168.74635643564358,169.05716455780194,Facebook
378,2019-03-05 10:37:32.421,168.988,169.013,75,7500,2019-03-05,5216904,169.01275247524754,169.0005,0.025000000000005684,22.938999999999965,11,169.2877524752476,169.0759339671198,Facebook
380,2019-03-05 10:39:09.002,168.997,169.082,10500,10300,2019-03-05,5207421,169.03909134615384,169.0395,0.08499999999997954,23.85199999999969,-5,168.61409134615394,169.07956370387743,Facebook
379,2019-03-05 10:41:16.134,169.147,169.193,10000,7500,2019-03-05,5211158,169.16671428571428,169.17000000000002,0.04600000000002069,22.85900000000015,-10,168.70671428571407,169.1235281603969,Facebook
385,2019-03-05 10:43:46.121,169.228,169.302,10100,10300,2019-03-05,5211155,169.26536274509803,169.265,0.07399999999998386,21.196000000000595,0,169.26536274509803,169.23039352070418,Facebook
382,2019-03-05 10:43:06.112,169.297,169.323,150,7500,2019-03-05,5220784,169.32249019607843,169.31,0.02600000000001046,21.221000000000913,5,169.4524901960785,169.22379381096846,Facebook
390,2019-03-05 10:44:45.724,169.538,169.563,150,7500,2019-03-05,5219684,169.56250980392156,169.5505,0.024999999999977263,21.201000000000022,7,169.7375098039214,169.42001446154723,Facebook
403,2019-03-05 10:46:12.807,169.007,169.072,10200,10100,2019-03-05,5216359,169.03933990147783,169.0395,0.06499999999999773,23.44499999999968,-8,168.51933990147785,169.2183525228487,Facebook
403,2019-03-05 10:48:31.851,168.707,168.763,140,10500,2019-03-05,5220082,168.76226315789472,168.735,0.056000000000011596,23.279999999999887,-12,168.09026315789458,168.9013670297853,Facebook
402,2019-03-05 10:47:07.964,168.927,169.012,10100,10100,2019-03-05,5215968,168.96949999999998,168.96949999999998,0.08500000000000796,23.44499999999951,-23,167.0144999999998,169.1438110146569,Facebook
398,2019-03-05 10:49:23.646,168.858,168.923,10100,10100,2019-03-05,5220573,168.8905,168.8905,0.06499999999999773,24.092000000000155,1,168.9555,168.8498146933894,Facebook
371,2019-03-05 10:51:38.759,168.968,168.993,4,7500,2019-03-05,5215426,168.99298667377397,168.9805,0.025000000000005684,23.5450000000001,-2,168.94298667377396,168.90485783264901,Facebook
380,2019-03-05 10:53:38.415,169.398,169.433,210,10800,2019-03-05,5206440,169.43233242506813,169.4155,0.03499999999999659,23.854000000000013,27,170.37733242506803,169.26156008371836,Facebook
372,2019-03-05 10:52:45.997,169.278,169.363,150,10200,2019-03-05,5212236,169.36176811594203,169.32049999999998,0.08500000000000796,23.90300000000005,25,171.48676811594223,169.1992678892485,Facebook
386,2019-03-05 10:54:58.690,169.097,169.142,100,7500,2019-03-05,5216170,169.14140789473683,169.11950000000002,0.044999999999987494,23.420000000000726,7,169.45640789473674,169.22775115265244,Facebook
375,2019-03-05 10:56:36.950,169.158,169.213,75,10600,2019-03-05,5220204,169.2126135831382,169.1855,0.05500000000000682,23.952999999999946,8,169.65261358313825,169.24838472879546,Facebook
367,2019-03-05 10:58:44.719,169.058,169.122,10100,10100,2019-03-05,5217865,169.09,169.09,0.06400000000002137,22.751999999999583,-14,168.1939999999997,169.19732408141866,Facebook
373,2019-03-05 10:57:18.348,169.247,169.302,10400,7500,2019-03-05,5220566,169.27004469273743,169.2745,0.0549999999999784,23.802999999999884,14,170.04004469273713,169.2708239984977,Facebook
352,2019-03-05 10:59:05.626,169.128,169.173,150,11300,2019-03-05,5220414,169.17241048034933,169.1505,0.045000000000015916,21.575999999999908,-1,169.1274104803493,169.20971970073242,Facebook
369,2019-03-05 11:01:07.033,169.047,169.092,150,10200,2019-03-05,5218325,169.09134782608697,169.0695,0.045000000000015916,22.246999999999815,0,169.09134782608697,169.15928700328303,Facebook
350,2019-03-05 11:02:29.438,169.267,169.333,10600,10200,2019-03-05,5208502,169.29936538461538,169.3,0.0660000000000025,22.261000000000223,29,171.21336538461546,169.23018610995095,Facebook
361,2019-03-05 11:04:13.033,169.228,169.302,250,10500,2019-03-05,5209215,169.30027906976744,169.265,0.07399999999998386,21.611999999999796,16,170.48427906976718,169.29427497717242,Facebook
361,2019-03-05 11:02:05.571,169.268,169.333,10000,10600,2019-03-05,5211524,169.30144660194173,169.3005,0.06499999999999773,22.277000000000356,28,171.12144660194167,169.23087984905973,Facebook
363,2019-03-05 11:03:45.909,169.348,169.413,10100,11600,2019-03-05,5208846,169.3827465437788,169.3805,0.06499999999999773,22.111000000000047,24,170.94274654377875,169.31493265409134,Facebook
361,2019-03-05 11:05:47.327,169.227,169.282,86,7500,2019-03-05,5222381,169.281376482995,169.2545,0.05500000000000682,22.12199999999956,6,169.61137648299504,169.29456200997222,Facebook
372,2019-03-05 11:07:46.082,169.227,169.273,10100,10100,2019-03-05,5216648,169.25,169.25,0.04599999999999227,22.43599999999944,7,169.57199999999995,169.26544331481674,Facebook
366,2019-03-05 11:09:27.610,169.487,169.553,280,10200,2019-03-05,5213078,169.55123664122138,169.51999999999998,0.0660000000000025,22.310999999999297,5,169.8812366412214,169.4863966652962,Facebook
371,2019-03-05 11:07:46.284,169.227,169.273,10100,10100,2019-03-05,5215946,169.25,169.25,0.04599999999999227,22.300999999999448,6,169.52599999999995,169.26544331481674,Facebook
366,2019-03-05 11:09:28.162,169.538,169.593,75,10100,2019-03-05,5212378,169.59259459459457,169.5655,0.0549999999999784,22.365999999999218,7,169.97759459459442,169.50018264975395,Facebook
362,2019-03-05 11:10:44.209,169.678,169.753,150,10500,2019-03-05,5215269,169.7519436619718,169.7155,0.07499999999998863,21.865000000000236,13,170.72694366197166,169.6548112033946,Facebook
392,2019-03-05 11:13:08.026,169.638,169.692,75,10200,2019-03-05,5219835,169.69160583941607,169.66500000000002,0.054000000000002046,23.65599999999938,-3,169.52960583941606,169.70093569191727,Facebook
390,2019-03-05 11:14:58.921,169.797,169.852,10200,7500,2019-03-05,5218469,169.82030508474577,169.8245,0.05500000000000682,22.45400000000015,-3,169.65530508474575,169.77426699321848,Facebook
392,2019-03-05 11:12:39.582,169.677,169.713,75,7500,2019-03-05,5206920,169.71264356435643,169.695,0.036000000000001364,23.831999999999226,11,170.10864356435644,169.70794826689738,Facebook
392,2019-03-05 11:14:41.487,169.728,169.813,150,10200,2019-03-05,5223943,169.81176811594202,169.7705,0.08499999999997954,22.082000000000164,-7,169.21676811594216,169.77142133695057,Facebook
374,2019-03-05 11:16:12.709,169.808,169.872,10100,10500,2019-03-05,5222020,169.8406213592233,169.84,0.06400000000002137,22.042000000000286,7,170.28862135922344,169.7974104576763,Facebook
280,2019-03-05 11:17:25.593,169.947,170.013,10100,10100,2019-03-05,5225194,169.98,169.98000000000002,0.0660000000000025,16.259000000000384,13,170.83800000000002,169.9290757640597,Facebook
241,2019-03-05 11:18:51.064,169.968,170.022,10100,190000,2019-03-05,5152265,170.01927436281858,169.995,0.054000000000002046,13.23100000000025,16,170.8832743628186,169.9843796565132,Facebook
357,2019-03-05 11:17:09.766,169.908,169.982,150,10200,2019-03-05,5217429,169.98092753623186,169.945,0.07400000000001228,20.776000000000465,4,170.2769275362319,169.89936982131425,Facebook
274,2019-03-05 11:18:34.803,169.948,169.992,10700,10300,2019-03-05,5223580,169.96958095238097,169.97,0.04399999999998272,15.216000000000236,11,170.45358095238078,169.95407660439582,Facebook
316,2019-03-05 11:20:09.560,169.778,169.833,10100,10100,2019-03-05,5222578,169.8055,169.8055,0.05500000000000682,17.214000000000226,-3,169.64049999999997,169.83688188331578,Facebook
381,2019-03-05 11:22:34.927,169.828,169.883,220,10300,2019-03-05,5217802,169.88184980988595,169.8555,0.05500000000000682,21.936000000000234,16,170.76184980988606,169.83961392868397,Facebook
350,2019-03-05 11:24:38.840,169.968,170.023,150,190000,2019-03-05,5130981,170.0229566132001,169.9955,0.05500000000000682,18.481000000001274,-7,169.63795661320006,169.94048720449902,Facebook
387,2019-03-05 11:22:58.408,169.768,169.842,160,11000,2019-03-05,5218081,169.84093906810037,169.805,0.07400000000001228,21.595000000000454,-8,169.24893906810027,169.8439603192248,Facebook
318,2019-03-05 11:24:41.815,170.087,170.172,10700,10400,2019-03-05,5218946,170.12889573459717,170.1295,0.08500000000000796,17.031000000001086,-3,169.87389573459714,170.02214004482906,Facebook
311,2019-03-05 11:25:52.862,170.217,170.262,150,7500,2019-03-05,5214482,170.26111764705882,170.23950000000002,0.044999999999987494,17.237000000000165,-4,170.08111764705887,170.15574870712038,Facebook
371,2019-03-05 11:27:51.817,170.148,170.193,150,10400,2019-03-05,5215668,170.19236018957346,170.1705,0.045000000000015916,20.475000000000108,12,170.73236018957365,170.1598212873897,Facebook
367,2019-03-05 11:29:51.288,170.018,170.052,75,7500,2019-03-05,5223160,170.05166336633664,170.035,0.033999999999991815,19.978000000000463,14,170.52766336633653,170.07965678905455,Facebook
368,2019-03-05 11:27:11.485,170.078,170.102,140,7500,2019-03-05,5220042,170.10156020942406,170.09,0.02400000000000091,20.209999999999837,-1,170.07756020942406,170.14968339531455,Facebook
366,2019-03-05 11:29:04.736,169.987,170.043,11800,10300,2019-03-05,5218113,170.0130995475113,170.015,0.056000000000011596,19.72600000000071,21,171.18909954751155,170.06731573890724,Facebook
369,2019-03-05 11:31:08.711,169.987,170.022,10200,7500,2019-03-05,5217820,170.00183050847457,170.0045,0.03499999999999659,19.41299999999933,-4,169.86183050847458,170.04570205845485,Facebook
361,2019-03-05 11:33:08.243,170.058,170.123,10000,10100,2019-03-05,5211300,170.09066169154227,170.0905,0.06499999999999773,18.75399999999962,14,171.00066169154223,170.07846278953778,Facebook
373,2019-03-05 11:32:50.603,170.068,170.142,10200,10400,2019-03-05,5219531,170.10535922330098,170.10500000000002,0.07399999999998386,19.34899999999959,-2,169.957359223301,170.08336196679068,Facebook
370,2019-03-05 11:35:26.399,170.038,170.072,150,10100,2019-03-05,5211871,170.07150243902439,170.055,0.033999999999991815,19.071999999999747,31,171.12550243902413,170.07973404885482,Facebook
363,2019-03-05 11:37:22.192,170.247,170.303,10500,10000,2019-03-05,5221056,170.27431707317072,170.275,0.055999999999983174,18.048999999999694,24,171.61831707317032,170.20687415362735,Facebook
356,2019-03-05 11:38:55.709,170.408,170.462,7,10400,2019-03-05,5213641,170.46196367829344,170.435,0.054000000000002046,18.175999999999277,39,172.56796367829352,170.37609602906016,Facebook
361,2019-03-05 11:37:36.876,170.307,170.333,600,7500,2019-03-05,5212059,170.33107407407408,170.32,0.02600000000001046,17.9819999999998,32,171.16307407407442,170.2478485907291,Facebook
349,2019-03-05 11:39:06.697,170.528,170.582,10500,10200,2019-03-05,5211162,170.55460869565218,170.555,0.054000000000002046,18.338999999999515,34,172.39060869565225,170.45542883331603,Facebook
380,2019-03-05 11:41:11.985,170.538,170.592,10600,10000,2019-03-05,5213413,170.56421359223302,170.565,0.054000000000002046,19.95800000000054,-7,170.186213592233,170.56022432328166,Facebook
384,2019-03-05 11:43:56.452,170.418,170.463,75,10100,2019-03-05,5215890,170.4626683046683,170.4405,0.044999999999987494,19.76499999999976,5,170.68766830466825,170.48204900766163,Facebook
390,2019-03-05 11:43:11.550,170.407,170.473,340,10100,2019-03-05,5210960,170.47085057471267,170.44,0.0660000000000025,19.92099999999985,-1,170.40485057471267,170.48477643100975,Facebook
399,2019-03-05 11:45:59.794,170.467,170.523,10100,10800,2019-03-05,5216338,170.49593779904308,170.495,0.055999999999983174,19.82800000000003,-12,169.82393779904328,170.45944613757456,Facebook
379,2019-03-05 11:48:56.657,170.448,170.513,10400,10100,2019-03-05,5218696,170.4800243902439,170.4805,0.06499999999999773,19.02299999999954,6,170.87002439024388,170.475715822389,Facebook
383,2019-03-05 11:48:43.988,170.487,170.543,10200,10000,2019-03-05,5219475,170.51472277227722,170.515,0.056000000000011596,19.282999999999532,6,170.8507227722773,170.48728194973341,Facebook
388,2019-03-05 11:51:38.211,170.538,170.583,7,10500,2019-03-05,5223795,170.58297001998667,170.5605,0.044999999999987494,19.636999999999944,13,171.1679700199865,170.49364667999112,Facebook
391,2019-03-05 11:53:16.138,170.298,170.352,220,10200,2019-03-05,5216273,170.35085988483686,170.325,0.054000000000002046,20.925000000000296,8,170.78285988483688,170.42450939650175,Facebook
394,2019-03-05 11:52:54.174,170.478,170.543,750,10400,2019-03-05,5204858,170.53862780269057,170.5105,0.06499999999999773,20.78400000000036,21,171.90362780269052,170.50191747267948,Facebook
371,2019-03-05 11:55:20.340,170.188,170.253,150,10300,2019-03-05,5217946,170.2520669856459,170.2205,0.06499999999999773,20.029999999999603,32,172.33206698564584,170.31115658985834,Facebook
374,2019-03-05 11:58:00.305,170.337,170.393,10300,10400,2019-03-05,5224198,170.36513526570047,170.365,0.056000000000011596,19.25299999999956,31,172.10113526570083,170.30304860196165,Facebook
380,2019-03-05 11:58:28.913,170.338,170.392,830,10100,2019-03-05,5206140,170.38789935956083,170.365,0.054000000000002046,19.75699999999972,23,171.62989935956088,170.32808008181863,Facebook
386,2019-03-05 12:01:29.255,170.408,170.483,10500,10100,2019-03-05,5216017,170.44477184466018,170.44549999999998,0.07500000000001705,19.860999999999933,15,171.56977184466044,170.41572434767613,Facebook
367,2019-03-05 12:03:52.211,170.607,170.662,150,7500,2019-03-05,5214396,170.66092156862746,170.6345,0.05500000000000682,18.94500000000008,2,170.77092156862747,170.58591184795492,Facebook
372,2019-03-05 12:03:13.249,170.577,170.662,10300,10100,2019-03-05,5219826,170.61908333333332,170.61950000000002,0.08500000000000796,18.80999999999986,-1,170.5340833333333,170.57196576952353,Facebook
348,2019-03-05 12:05:21.040,170.807,170.853,10400,10000,2019-03-05,5212965,170.82954901960784,170.82999999999998,0.04600000000002069,18.32499999999979,-5,170.59954901960774,170.73813345568112,Facebook
355,2019-03-05 12:08:05.799,170.777,170.812,300,7500,2019-03-05,5207917,170.81065384615385,170.7945,0.03500000000002501,18.26199999999949,6,171.020653846154,170.78753271910043,Facebook
360,2019-03-05 12:08:23.221,170.658,170.692,75,10400,2019-03-05,5218239,170.69175656324583,170.675,0.034000000000020236,18.50599999999946,3,170.7937565632459,170.7454809396298,Facebook
372,2019-03-05 12:11:33.223,170.887,170.952,370,7500,2019-03-05,5216657,170.94894409148665,170.9195,0.06499999999999773,17.901000000000238,1,171.01394409148665,170.84753789105648,Facebook
366,2019-03-05 12:14:22.950,170.687,170.753,10200,10500,2019-03-05,5218995,170.72047826086956,170.72,0.06599999999997408,18.43900000000056,-25,169.0704782608702,170.77372318112248,Facebook
360,2019-03-05 12:13:49.204,170.637,170.682,10100,7500,2019-03-05,5217210,170.65617613636365,170.65949999999998,0.044999999999987494,18.176000000000755,-27,169.441176136364,170.75228913962053,Facebook
379,2019-03-05 12:16:27.506,170.267,170.373,10000,10100,2019-03-05,5208329,170.32026368159202,170.32,0.10599999999999454,20.272000000000105,-24,167.77626368159216,170.4737397090455,Facebook
377,2019-03-05 12:19:07.733,170.357,170.443,10100,10900,2019-03-05,5223794,170.40163809523813,170.4,0.08600000000001273,20.863000000000596,12,171.43363809523828,170.38782994293828,Facebook
366,2019-03-05 12:18:16.848,170.278,170.332,10200,10200,2019-03-05,5208380,170.305,170.305,0.054000000000002046,20.74200000000053,-5,170.035,170.42194460270437,Facebook
391,2019-03-05 12:21:03.766,170.277,170.342,10200,10100,2019-03-05,5209598,170.30933990147784,170.3095,0.06500000000002615,20.218000000000558,-16,169.26933990147742,170.33870054945055,Facebook
395,2019-03-05 12:23:56.475,170.328,170.392,75,10300,2019-03-05,5218975,170.3915373493976,170.36,0.06399999999999295,19.974999999999937,-28,168.5995373493978,170.35928363324368,Facebook
396,2019-03-05 12:23:52.737,170.328,170.363,150,7500,2019-03-05,5218330,170.3623137254902,170.34550000000002,0.03499999999999659,19.950999999999908,-31,169.2773137254903,170.34954242527456,Facebook
374,2019-03-05 12:26:16.903,170.178,170.233,75,10200,2019-03-05,5218193,170.232598540146,170.2055,0.05500000000000682,19.87200000000007,-31,168.5275985401458,170.28693897608719,Facebook
376,2019-03-05 12:28:47.064,170.027,170.063,220,7500,2019-03-05,5218159,170.06197409326424,170.045,0.036000000000001364,19.110999999999365,-15,169.52197409326422,170.13959254016115,Facebook
379,2019-03-05 12:28:39.336,170.067,170.122,10100,10300,2019-03-05,5223321,170.09476960784315,170.0945,0.05500000000000682,19.39099999999928,-16,169.21476960784304,170.1505243783541,Facebook
380,2019-03-05 12:31:20.504,170.138,170.183,150,10200,2019-03-05,5222921,170.18234782608693,170.1605,0.044999999999987494,19.84899999999999,9,170.5873478260868,170.1257503725319,Facebook
389,2019-03-05 12:34:36.852,170.147,170.202,10600,7500,2019-03-05,5223432,170.16979005524863,170.1745,0.05500000000000682,19.820000000000107,-12,169.50979005524854,170.16895934938702,Facebook
396,2019-03-05 12:34:12.666,170.127,170.203,10100,10400,2019-03-05,5210470,170.165556097561,170.16500000000002,0.0759999999999934,20.076000000000022,-15,169.0255560975611,170.1675480301578,Facebook
381,2019-03-05 12:37:01.200,170.077,170.133,10400,10100,2019-03-05,5217063,170.10459024390244,170.10500000000002,0.056000000000011596,19.6380000000008,-22,168.87259024390218,170.13980516862662,Facebook
379,2019-03-05 12:38:50.108,169.848,169.912,79,10400,2019-03-05,5210311,169.9115175112129,169.88,0.06399999999999295,18.57700000000088,-12,169.143517511213,169.97131277166514,Facebook
405,2019-03-05 12:42:35.330,169.968,170.003,180,7500,2019-03-05,5221543,170.0021796875,169.9855,0.03499999999999659,20.81499999999997,-10,169.65217968750002,169.95813880082528,Facebook
396,2019-03-05 12:44:31.971,170.078,170.122,37,10500,2019-03-05,5206457,170.12184549682075,170.10000000000002,0.04400000000001114,20.82999999999987,5,170.3418454968208,170.0551369192481,Facebook
396,2019-03-05 12:48:00.498,169.957,170.013,370,10500,2019-03-05,5210744,170.01109383624654,169.985,0.056000000000011596,19.6659999999994,15,170.85109383624672,170.02459062637502,Facebook
392,2019-03-05 12:49:24.427,170.027,170.083,10500,10200,2019-03-05,5207205,170.05459420289853,170.055,0.056000000000011596,18.76899999999921,7,170.4465942028986,170.01560284463562,Facebook
383,2019-03-05 12:52:27.906,169.958,169.992,79,10600,2019-03-05,5221492,169.99174847832194,169.975,0.033999999999991815,18.068999999999164,-18,169.37974847832209,169.99360276836327,Facebook
394,2019-03-05 12:54:10.899,170.108,170.173,10600,10300,2019-03-05,5208825,170.14003349282297,170.1405,0.06499999999999773,18.980999999999653,3,170.33503349282296,170.06880517176495,Facebook
395,2019-03-05 12:58:27.098,169.787,169.853,1170,10300,2019-03-05,5219792,169.84626765475153,169.82,0.0660000000000025,18.95899999999989,0,169.84626765475153,169.94451477538658,Facebook
391,2019-03-05 12:59:51.672,169.738,169.822,10100,10900,2019-03-05,5210822,169.7816,169.78,0.08400000000000318,18.985000000000213,6,170.28560000000002,169.83958319416232,Facebook
390,2019-03-05 13:02:53.551,169.667,169.712,75,7500,2019-03-05,5223006,169.71155445544554,169.6895,0.044999999999987494,19.30500000000015,21,170.65655445544527,169.74809344562894,Facebook
396,2019-03-05 13:04:11.798,169.767,169.832,10100,10000,2019-03-05,5216632,169.79933830845772,169.7995,0.06499999999999773,18.775000000000233,33,171.94433830845765,169.77749050405177,Facebook
395,2019-03-05 13:07:29.620,169.847,169.892,150,7500,2019-03-05,5214779,169.89111764705882,169.86950000000002,0.044999999999987494,18.48500000000027,14,170.52111764705865,169.8576874857126,Facebook
411,2019-03-05 13:09:39.905,170.018,170.063,150,10400,2019-03-05,5224809,170.06236018957344,170.0405,0.044999999999987494,18.942000000000462,-6,169.79236018957351,169.95176424758424,Facebook
