,timestamp,bid,ask,bid_vol,ask_vol,date,Volume,Price,MidPrice,Spread,SpreadCm,TickRule,ObservedPrice,VWAP,Instrument
1258,2019-01-03 11:27:32.509,133.439,133.493,17,7,2019-01-03,5587298,133.45475,133.466,0.054000000000002046,73.08999999999932,-3,133.29274999999998,133.58109689054038,Facebook
1258,2019-01-03 11:33:04.936,132.948,132.992,17,7500,2019-01-03,5803094,132.99190049221764,132.97,0.04399999999998272,80.25399999999834,-47,130.92390049221845,133.28305129582876,Facebook
1258,2019-01-03 11:38:34.064,133.418,133.468,50,7500,2019-01-03,5894042,133.46766887417218,133.44299999999998,0.04999999999998295,80.03899999999987,-17,132.61766887417247,133.38659556762283,Facebook
1258,2019-01-03 11:42:52.038,133.768,133.812,200,330,2019-01-03,5985078,133.79539622641508,133.79000000000002,0.04400000000001114,71.55500000000023,-21,132.87139622641484,133.6109985522306,Facebook
1258,2019-01-03 11:47:25.722,133.637,133.692,260,7500,2019-01-03,5591347,133.69015721649484,133.6645,0.05500000000000682,69.804000000001,-15,132.86515721649474,133.74344427057733,Facebook
1258,2019-01-03 11:53:19.130,133.492,133.532,17,150,2019-01-03,5476502,133.52792814371261,133.512,0.040000000000020464,71.17200000000074,-15,132.9279281437123,133.67271463933523,Facebook
1258,2019-01-03 11:58:37.780,133.218,133.302,200,7890,2019-01-03,5763293,133.29992336217555,133.26,0.08400000000000318,74.2170000000005,-27,131.03192336217546,133.469850644153,Facebook
1258,2019-01-03 12:03:37.848,133.168,133.252,100,680,2019-01-03,6051321,133.24123076923078,133.21,0.08400000000000318,81.30699999999996,21,135.00523076923085,133.34282671394234,Facebook
1258,2019-01-03 12:09:46.822,132.997,133.042,31,7500,2019-01-03,5780800,133.04181476563537,133.0195,0.044999999999987494,80.39599999999962,-21,132.09681476563563,133.22700562701067,Facebook
1258,2019-01-03 12:14:46.738,133.391,133.473,17,7500,2019-01-03,5313238,133.47281455367835,133.43200000000002,0.08200000000002206,79.85799999999972,-9,132.73481455367815,133.3637782325583,Facebook
1258,2019-01-03 12:18:36.252,132.887,132.953,260,7700,2019-01-03,5224429,132.9508442211055,132.92000000000002,0.0660000000000025,80.70200000000023,-1,132.8848442211055,133.16151931272609,Facebook
1258,2019-01-03 12:24:20.190,132.887,132.963,150,450,2019-01-03,5214340,132.944,132.925,0.0759999999999934,78.25200000000015,-13,131.95600000000007,133.112153526939,Facebook
1258,2019-01-03 12:34:54.332,133.037,133.123,24,300,2019-01-03,5723966,133.1166296296296,133.07999999999998,0.08599999999998431,83.98399999999918,15,134.40662962962938,133.0407603478708,Facebook
1258,2019-01-03 12:38:47.687,132.597,132.68,260,7500,2019-01-03,5858662,132.67721907216495,132.63850000000002,0.08299999999999841,86.06800000000035,5,133.09221907216494,132.85846713433065,Facebook
1258,2019-01-03 12:54:59.066,133.197,133.259,200,7500,2019-01-03,5269924,133.2573896103896,133.228,0.0619999999999834,79.86999999999986,39,135.67538961038895,133.10607926464743,Facebook
1258,2019-01-03 12:59:56.416,133.127,133.193,10100,75,2019-01-03,5576090,133.1274864864865,133.16000000000003,0.0660000000000025,78.48699999999891,11,133.85348648648653,133.10819601516104,Facebook
1258,2019-01-03 13:04:07.030,132.697,132.753,17,150,2019-01-03,6068919,132.7472994011976,132.725,0.055999999999983174,75.38299999999924,-13,132.01929940119783,132.93064591036506,Facebook
1258,2019-01-03 13:09:24.665,132.658,132.733,17,370,2019-01-03,6251352,132.7297054263566,132.69549999999998,0.07500000000001705,75.16000000000048,-23,131.0047054263562,132.8311241711984,Facebook
1258,2019-01-03 13:18:02.402,132.477,132.513,17,150,2019-01-03,5893249,132.50933532934133,132.495,0.036000000000001364,75.39000000000038,-5,132.32933532934132,132.6002716418436,Facebook
1258,2019-01-03 13:22:53.831,132.728,132.802,100,300,2019-01-03,5574217,132.7835,132.765,0.07399999999998386,78.21600000000026,-21,131.22950000000034,132.68788194437275,Facebook
1258,2019-01-03 13:29:23.719,132.607,132.663,10,75,2019-01-03,5187053,132.6564117647059,132.635,0.056000000000011596,82.24899999999991,1,132.7124117647059,132.70214545123034,Facebook
1258,2019-01-03 13:34:38.087,132.357,132.429,10300,7500,2019-01-03,5660825,132.38733707865168,132.393,0.07200000000000273,76.19099999999946,-17,131.16333707865164,132.56185336531482,Facebook
1258,2019-01-03 13:39:06.275,132.597,132.673,160,400,2019-01-03,5827116,132.6512857142857,132.635,0.0759999999999934,73.31999999999894,15,133.7912857142856,132.56405769766513,Facebook
1258,2019-01-03 13:43:34.465,132.867,132.933,10300,670,2019-01-03,5659193,132.87103099361894,132.89999999999998,0.0660000000000025,76.47499999999951,51,136.23703099361907,132.6830878336893,Facebook
1258,2019-01-03 13:49:16.636,132.617,132.673,260,4,2019-01-03,5790376,132.61784848484848,132.64499999999998,0.056000000000011596,74.25300000000013,25,134.01784848484877,132.78448336648336,Facebook
1258,2019-01-03 14:04:55.573,131.847,131.892,100,7500,2019-01-03,5599024,131.89140789473683,131.86950000000002,0.044999999999987494,77.57400000000061,-31,130.49640789473722,132.03865770115814,Facebook
1258,2019-01-03 14:08:53.086,131.948,132.009,20,7500,2019-01-03,5257657,132.00883776595742,131.9785,0.06099999999997863,72.89200000000045,17,133.04583776595706,131.94965433084303,Facebook
1258,2019-01-03 14:14:24.223,131.998,132.061,100,7500,2019-01-03,5243620,132.06017105263157,132.02949999999998,0.0630000000000166,72.59899999999965,27,133.76117105263202,131.96031346693923,Facebook
1258,2019-01-03 14:19:21.039,132.118,132.163,100,7500,2019-01-03,5403564,132.16240789473687,132.1405,0.045000000000015916,75.40299999999871,-13,131.57740789473667,132.04067678295357,Facebook
1258,2019-01-03 14:24:23.108,132.209,132.243,17,76,2019-01-03,4836525,132.23678494623655,132.226,0.033999999999991815,76.27799999999976,-37,130.97878494623686,132.14598364185744,Facebook
1258,2019-01-03 14:29:31.730,132.408,132.45,260,7500,2019-01-03,4805030,132.44859278350515,132.42899999999997,0.04200000000000159,74.63099999999957,-19,131.65059278350512,132.32929733343607,Facebook
1258,2019-01-03 14:33:18.035,132.278,132.342,110,750,2019-01-03,5342436,132.3338139534884,132.31,0.06400000000002137,73.43899999999874,11,133.03781395348864,132.3640706634873,Facebook
1258,2019-01-03 14:38:04.207,132.098,132.14,17,7500,2019-01-03,5714545,132.13990501529864,132.119,0.04199999999997317,66.84899999999948,-9,131.76190501529888,132.30311765935747,Facebook
1258,2019-01-03 14:43:23.412,131.99,132.053,17,7730,2019-01-03,5770404,132.05286175293662,132.0215,0.06299999999998818,67.00299999999996,19,133.2498617529364,132.14139761702305,Facebook
1258,2019-01-03 14:48:41.729,131.748,131.792,100,7500,2019-01-03,5377641,131.7914210526316,131.76999999999998,0.04400000000001114,69.51000000000013,43,133.68342105263207,131.95701414312046,Facebook
1258,2019-01-03 14:54:47.858,131.707,131.763,260,27,2019-01-03,5845080,131.71226829268292,131.735,0.056000000000011596,70.22100000000006,-11,131.0962682926828,131.81962410550372,Facebook
1258,2019-01-03 14:58:57.573,131.618,131.682,260,140,2019-01-03,5901489,131.6404,131.64999999999998,0.06399999999999295,65.66600000000122,-21,130.29640000000015,131.716199024467,Facebook
1258,2019-01-03 15:03:28.190,131.588,131.652,10200,150,2019-01-03,5184618,131.58892753623186,131.62,0.06399999999999295,64.80900000000088,11,132.2929275362318,131.63024893972337,Facebook
1258,2019-01-03 15:08:34.105,131.79,131.813,17,75,2019-01-03,5350235,131.80874999999997,131.80149999999998,0.022999999999996135,62.512000000000285,15,132.15374999999992,131.75010264363993,Facebook
1258,2019-01-03 15:13:26.605,131.35,131.403,17,300,2019-01-03,5687231,131.4001577287066,131.3765,0.05299999999999727,63.1990000000001,-13,130.71115772870664,131.56537530199637,Facebook
1258,2019-01-03 15:18:27.209,131.357,131.423,200,450,2019-01-03,5892656,131.40269230769232,131.39,0.0660000000000025,65.00899999999893,11,132.12869230769235,131.3972815289774,Facebook
1258,2019-01-03 15:22:23.739,131.487,131.543,200,7590,2019-01-03,5715763,131.5415622593068,131.515,0.056000000000011596,64.32200000000003,19,132.60556225930702,131.49388726854474,Facebook
1258,2019-01-03 15:27:41.805,131.348,131.392,260,530,2019-01-03,5279059,131.37751898734177,131.37,0.04399999999998272,64.91400000000007,-39,129.66151898734245,131.46271514039034,Facebook
1258,2019-01-03 15:32:10.962,131.92,131.992,17,150,2019-01-03,5594287,131.98467065868263,131.956,0.07200000000000273,64.53799999999941,-15,130.9046706586826,131.71870519902026,Facebook
1258,2019-01-03 15:36:30.636,131.872,131.923,17,75,2019-01-03,5536179,131.91357608695654,131.8975,0.05099999999998772,63.58699999999959,13,132.57657608695638,131.7738546169999,Facebook
1258,2019-01-03 15:42:05.347,131.417,131.461,10300,7500,2019-01-03,5968587,131.4355393258427,131.43900000000002,0.04400000000001114,61.49899999999997,-13,130.86353932584257,131.58568218390914,Facebook
1258,2019-01-03 15:46:45.076,131.537,131.593,10100,7650,2019-01-03,5722620,131.5611352112676,131.565,0.055999999999983174,59.54799999999963,1,131.6171352112676,131.53618566839634,Facebook
1258,2019-01-03 15:51:26.818,131.508,131.572,260,160,2019-01-03,5418849,131.53238095238098,131.54000000000002,0.06399999999999295,55.47799999999958,-41,128.90838095238126,131.5489991053613,Facebook
1258,2019-01-04 09:36:12.259,134.347,134.453,16,150,2019-01-04,5677220,134.4427831325301,134.4,0.10599999999999454,103.66299999999907,23,136.88078313252998,134.4481754729192,Facebook
